Date,^GSPC,^GDAXI,^FCHI,^N225,^BVSP,^NSEI
2023-09-30,4409.094995117188,15637.992001488095,7224.377604166667,32725.64296875,116960.0,19786.0451171875
2023-10-31,4269.400945490057,15059.187721946022,6970.598166725852,31381.00316220238,114334.61904761905,19481.66494140625
2023-11-30,4460.063313802083,15631.793146306818,7160.007768110795,32960.34716796875,122928.25,19602.84990234375
2023-12-31,4685.051489257812,16681.726459703947,7514.37841796875,33118.00316220238,129733.94736842105,21165.9900390625
2024-01-31,4804.491513206845,16704.547318892044,7463.700062144886,35451.77837171053,129677.13636363637,21634.75465029762
2024-02-29,5011.96142578125,17137.254743303572,7754.8852306547615,37785.24609375,129062.52631578948,21947.27855282738
2024-03-31,5170.572485351562,18000.54453125,8099.106982421875,39844.2814453125,127726.75,22176.6943359375
2024-04-30,5112.492742365057,18045.728701636905,8054.4013671875,38750.515625,126333.95454545454,22443.4576171875
2024-05-31,5235.225497159091,18577.892223011364,8101.697265625,38557.94773065476,126792.28571428571,22484.43322172619
2024-06-30,5415.140496504934,18317.66494140625,7740.12646484375,38858.85390625,121355.4,23364.044716282893
2024-07-31,5538.004572088068,18414.577955163044,7573.8251953125,40102.93465909091,127125.04347826086,24495.15216619318
2024-08-31,5478.214577414773,18165.501953125,7409.95048384233,36873.306640625,132667.18181818182,24613.073753720237
2024-09-30,5621.26044921875,18761.79334077381,7522.927571614583,37307.43564967105,133764.0,25470.090494791668
2024-10-31,5792.319548233696,19334.973335597828,7529.431683084239,38843.80078125,130868.34782608696,24781.670365767044
2024-11-30,5929.915991210937,19236.87658110119,7283.713750930059,38645.62734375,128271.8947368421,23969.847450657893
2024-12-31,6017.372485351562,20179.55447048611,7346.422620271382,39296.98418898809,124298.31578947368,24260.330078125
